math_score,science_score,logical_reasoning,coding_interest,spatial_ability,communication_score,leadership_score,resume_skills_score,career
74.40336898249944,63.70229506253157,51.08537861637094,72.74605165170397,38.15000784464419,61.18246916822252,78.92905370337591,81.87677638093163,3
49.65127293064892,70.32569527727264,73.8659461181658,58.03663160689801,78.20231614777931,70.91982299598182,54.16441875634066,95.17305381924196,7
76.9964497365029,61.13279755111584,82.679065441688,44.3513733346944,53.61134933433331,73.60201230504545,77.79889659158177,51.73323891233394,8
69.46537776553775,74.93023524244724,69.95937509727476,96.82507530194118,84.77333591629753,88.2360352606307,81.32192642327252,63.72875940450762,7
45.77302276141736,61.939561160299,45.83958557624132,35.16269424109691,79.26583998300038,53.09082002872466,95.15289313291036,72.49314529219188,8
87.47109031685757,77.02785404228254,75.79317331993755,42.462395235031714,92.0889324607903,78.5782322508238,78.77478987572812,55.90896672996288,0
58.981126348029264,88.24009808367215,69.18029582853295,96.94608782739469,72.80547625580891,89.92446161672626,86.52273692664203,66.05117939002912,1
57.84621344478429,59.21017469787739,67.65243027098717,70.2492310700567,82.28723189269905,100.0,79.24443012492283,93.73682903477335,4
73.00853795846415,68.04136814057243,61.79744131359303,53.11127639367936,70.64131234663621,85.74339928108394,49.6754423067254,54.52922509952138,8
87.22956024143073,76.91996069553133,71.30181139411062,80.24055446633967,61.15519314594416,75.42109691757905,82.44076905127156,66.39436597087857,1
54.762672715324044,63.4621396752789,77.6472686267044,81.59579959068967,85.98632397708508,74.12532728195802,71.79954171192148,74.09482395968465,0
70.92519774771958,76.96480841239998,100.0,50.00971532278383,51.542740436119004,93.28152504264683,99.9544880564056,76.98162556433579,4
76.4322475049586,78.3309829097761,71.68498102580807,62.00731935295639,69.45539168991297,65.70344511362006,48.4109221365672,57.028887861284986,6
80.39658410894717,86.24892664441455,92.6671174001901,83.14368795558582,61.47151641731451,81.93853819226953,53.017806757696384,67.32556219209026,3
72.64662332915837,60.91014930872632,75.36632625140315,57.74641380444263,82.63141100436881,100.0,80.8809632827083,65.65235553804985,1
64.49458241375017,55.85837139654288,68.5070750852837,74.23245607920748,55.79979032508518,68.35938289514053,92.67414953645726,74.55447866326244,9
57.5861466902692,65.38633915654384,72.22821291566939,91.3721827954941,63.86751111062516,39.79071674539841,68.19602131165504,52.357501071926926,3
71.29215824569562,55.483714906793494,51.67395445461236,34.112727526883226,70.65870253063743,57.087799212925155,68.27520627772392,89.07122449055397,7
53.9179148202159,78.46747306071245,74.58790406128057,64.88127521006857,92.31584578022708,74.4016811386469,73.10722884530051,73.8706223693194,0
26.17974274758089,52.57373049735383,40.119024027679416,73.92453997851234,62.01225539255277,57.44574342974685,62.73783995458166,86.00664613915269,0
76.54839706236501,100.0,57.06000463167202,43.11925921084888,63.986618876059985,64.79179034830437,84.81306134385633,61.431185396620954,8
83.55902261629294,89.43891792360625,71.64764639700716,62.05582914621298,49.77697460945419,65.57431231914293,62.760774119172225,51.697030634939225,1
34.55601346687242,70.18863654400471,87.90973409768266,85.6674796621272,55.25507854363651,78.41423954880204,80.5050000521997,55.681878692446226,5
54.854039429350934,83.01091739496964,91.45936595497591,59.435272768841656,76.19471878623006,55.81051224226296,50.15112580439888,80.51005972763592,7
79.28731391507797,45.447972035338125,66.45180130538598,47.73510346171362,70.4810276379805,61.2435295697025,95.77800531145195,63.3881179227781,9
100.0,100.0,72.33575979295661,86.96247734743392,70.7215472230019,91.10570784551341,38.194531967578186,45.702495722876876,9
70.31190561513112,61.14678081699266,84.76543704373042,76.66752540295649,96.11822397314477,62.77056863188888,54.05116949507231,72.70742040382522,6
59.07995588156299,68.1925387915096,50.05759641710622,68.96715562743069,44.91583130244049,80.88678293971523,100.0,65.18819288655293,3
67.2565533834274,42.16100069217345,76.07121257973256,68.52412259337967,100.0,70.20907150818273,71.51530943346336,65.57005534249566,4
90.62314628722277,77.29430957111342,57.58160698951286,85.42423706657412,87.6741202083215,69.65323376427304,60.102945751785455,44.34673565602512,9
60.310537313131974,53.404837643843365,67.42262432984921,74.41792487513844,65.11310498688687,81.07212349655518,50.84342244916411,47.36514679710941,0
58.0121199002462,71.52483642349044,63.11465124258527,79.68418219402812,75.86849180276768,42.06306602562369,63.45903884942557,61.78003188434135,5
62.758847167269515,61.83588350613193,76.5303719057222,59.61150407789372,59.757323736299284,76.65016611826728,74.34646336479543,56.08699403905796,2
55.70007087611931,53.83384097604485,78.25455511013635,41.23967486789883,74.7884981416382,78.2914350413624,77.30049946964643,61.459743106505094,1
71.84005473992194,57.93457747356074,83.36618016096095,79.32870550312683,100.0,82.72665405326454,74.83395903196381,82.4877091783089,6
94.3701768770434,73.38682051128282,75.22298242696672,86.51391882499273,60.305676876219536,64.3679389133646,43.20634206737097,54.03814210604938,3
74.84618909674043,50.77763540696763,72.57480654953345,66.63157048491274,66.51991587672474,70.00788446253586,72.08397787836347,56.4143656151663,5
66.21469746810568,58.76782493464634,97.81035700657903,83.3163487569027,58.64850669103181,33.21204086914607,75.08471050869127,62.093302251179054,2
65.62283096626683,79.94910071896717,47.13461394704234,64.97180810234624,61.05829582567603,59.95238054554797,75.22948248493013,55.54979325993984,9
46.552137869550144,100.0,95.43414790193859,68.63951258022291,63.959589529965754,72.6337795071855,70.4419518424041,66.7689914505546,8
83.24664665720738,77.16383229329507,65.65267136697405,96.28643182580909,53.57671616989063,92.05992210181218,51.565305715218706,85.41471515534187,2
68.83244204480798,56.24107536734069,78.56337379552457,65.62719919440354,66.04581899779294,97.68668369892362,56.17692782668736,65.68760968712378,1
67.29280129614061,64.49328744891534,65.11510479109599,64.74145911169909,70.81348593774068,64.86328151650754,88.19643582558352,73.87323528866987,6
100.0,70.47383509228868,59.46187555672561,41.950307151890286,63.95275142042193,83.11047389294914,58.36462859421895,35.1830527820701,2
74.48129362548529,64.7586257404644,77.26865789191342,80.35109739971487,35.513569761767656,67.79189952794773,59.169612520270796,71.22307501399499,0
58.72313424857224,83.54587250105399,85.63192462921664,59.352379518185394,67.68523438944158,45.76062086700079,65.55610532599742,92.13723685209742,4
63.60463605691685,73.26210224521337,77.09511932451107,72.20837516519039,69.29092566933264,79.07582919659383,51.75052202474783,71.47393493874851,6
87.22668563795132,83.61778577364805,61.86826319975677,65.27441368850923,98.46312542415235,97.4692786955117,79.50709209964123,71.92305586852267,9
71.69905615806647,65.28334314553555,100.0,63.31310926762086,70.40228080270657,64.27844469689384,50.97314721753626,74.28319123740654,1
48.4258303252395,89.88250329581885,87.97860506299378,68.23405765207535,84.03379108798991,56.391146446874814,86.2600840113104,93.52011459203334,4
83.78843401862805,67.50271623577682,84.00013456310879,69.38721490660888,63.614504374658885,71.01053277426794,49.82804341472497,90.30668102502003,7
59.97783871691509,55.43215196293013,64.70553653886694,87.64118589452838,89.47261507981001,68.15812655033591,65.80629405403447,54.67065364186667,6
98.09946664326318,100.0,60.62251317566441,92.80317785038869,55.831852789990634,100.0,75.15668607560514,88.03949560849155,5
86.20072098571973,42.625333795583245,65.8024138623559,79.76072653662382,77.57483801678127,85.08793181073807,81.8585196462971,90.6410842673008,5
63.29017156511873,58.91891912042609,86.22109816588724,89.07333870206284,82.60548071622459,71.94085146526334,66.62489259773616,44.34794937934052,3
89.21524542602668,60.59458222254408,55.14093494386258,82.81221206120073,80.40409188251739,26.570053993467177,59.45899941315606,70.39175517749243,9
71.01783265791104,100.0,53.97694252818525,77.4192115290373,100.0,67.85052264236019,91.28567233366066,77.88325057226218,7
82.79160512683329,97.10288326219768,78.09321300041528,91.82714402940167,61.23453012460227,97.78339944570956,72.72201364195688,27.994397708148384,5
77.27099225941713,92.40892215463296,74.78794666963181,50.37288053612015,91.20674965421989,71.20071265617642,67.44021499473773,59.79453512538939,9
57.3046501751369,65.04012006435502,58.44529693163656,59.73306698126145,87.33467684088325,82.32774190349328,42.720391509646745,59.26338054861241,6
60.34675251523807,100.0,53.63194632377163,57.6864770971586,70.74199612021056,75.87938994938978,72.87356261753503,60.32337761154094,6
85.44941226371742,75.52528005761457,91.56845490052648,65.47918125040812,97.58891560187335,62.70006911134156,69.92524794375504,85.6694853327656,6
64.97837001840189,84.65895055454683,75.35506637949342,80.28850537126442,67.80162769048198,95.36973585835923,49.661777544405695,69.15167776263473,0
63.94527305137005,72.69543071659311,49.546962044079514,53.273448217198776,70.33474834838857,72.83358879358971,58.283079713480674,76.31782436922273,2
55.673161309759706,69.25800143015123,50.59561695876559,77.5419879521666,69.91774542926113,59.396945823239896,71.40032122526857,71.34172179525743,9
76.35398598390192,66.22331989110431,64.57732041324296,61.19408622393643,50.90221463341597,70.32287566434287,77.01093595147523,100.0,6
100.0,66.85540009871256,80.9926271049645,64.79403920219585,81.42271051392567,91.41319998987656,54.72402270126647,84.94630115863288,3
53.98700628618591,79.12737473017118,78.9251320316242,73.00623495150785,79.08097212738413,47.80822564623731,54.86746378730547,69.73645959862964,4
70.36329185009137,75.50799698163082,86.97517805501826,95.2187220859225,68.42981020288215,74.05399384972729,71.73481390837269,66.03967567102302,4
91.18330833123144,69.52792944694474,47.644752888088036,59.31479421618809,96.43801821201032,71.1045214247918,57.38173175063577,59.55191474256823,5
68.80537913131427,92.64285989048281,73.35770034669486,68.79859909759847,63.44169913907226,46.8983691523834,66.98970780447024,55.40180898919122,7
76.78557694374601,25.49870396888904,91.38865498482042,53.826621616044164,44.05303878083387,81.50151686432888,96.62977589771153,52.04639796578704,5
54.0640970777968,77.64830871881793,89.99202595714148,59.17078425482917,98.5330895710231,73.84677572762793,69.36010237997517,84.73074744960348,8
76.42460645811472,80.76608059988469,75.3836497211903,53.689878476132876,85.16663960804475,83.17792065070458,85.34124923119516,56.574933945575616,7
67.19283602493176,87.20444302382754,100.0,73.67177631949858,79.39062493677376,87.07117360185208,51.31746598637553,79.63051440822461,3
84.78594993519795,69.02692838419958,79.1392767462379,76.37963154233168,64.90831949627716,69.16659938856034,58.48227108126494,62.44713826219333,5
87.81079077347127,73.11880101075937,85.64119949262015,80.3057402008574,75.13137401605502,61.66594417261533,58.16410114805458,58.73362416888238,9
100.0,84.78922574972081,70.6667187816326,58.695254336404886,51.09432559532134,48.63205830632749,53.44095091550608,65.04608649124202,4
78.69449759820364,92.3674960642027,58.28537060733569,77.61914617817538,66.62285523515982,60.33492305069653,43.47379394790855,96.87868268482586,0
74.8869447487325,65.49196022231848,56.871861988318805,71.69650117372026,56.4445368521833,70.16421812893721,72.89600477551093,100.0,3
72.91576452366004,74.0046367469134,72.7242282219163,69.13371254123008,73.92821895571531,55.546347757275655,75.80330838665243,64.50256917831264,0
64.70250560783967,95.17860946523136,66.8274698972469,51.37865758738435,83.8520268775858,78.75177897852124,55.81483570760855,63.127315209859994,1
75.07725765192536,38.13959386181723,43.47121495129778,72.29880248977173,54.285622207375425,56.448612655011424,58.82257308627815,84.32515341744786,6
65.56897884791456,59.64981100278122,54.61309622611388,72.77434929866747,80.8736902115263,43.55770993388419,71.16953856142246,72.29043065867447,5
72.52691464404421,91.98753967904445,65.22394638918861,71.52592666813351,72.99622390581484,61.33097000940746,70.31212001765097,60.200386223250376,5
89.7639630341194,86.38806750412455,80.90919063905739,76.00076135915815,80.25778572438341,72.76342023352142,85.4963458726892,77.36172917719011,4
54.90186152080538,77.83667816390042,69.75889170756888,80.41893488604146,66.36662851958168,51.108321443435806,87.0056188105251,81.51280174936728,9
87.09817841693568,63.2710469033632,68.91903684249229,53.52965036563421,80.56023104000161,56.6760678428417,59.975305898303816,66.39974850462566,1
89.75672601009798,56.77272251521871,55.196310594950255,66.74955870357472,59.56290153028086,60.54740849028625,68.98527625673029,66.81907107589919,3
68.22897209513381,61.131765711364395,70.34749120093149,77.73651402346366,44.76621855215813,62.51682775910351,54.98764358513268,95.72466000616764,3
38.17217651487108,93.22012331228039,89.78651541168982,65.97407768687496,48.191019919969804,74.46823319082593,92.53360350757421,57.68722856482728,7
60.882670193583515,60.57335966266981,72.33362669137836,84.39135335592768,62.45850518243861,79.56848321514175,73.99462054743242,61.89947827705671,2
89.45491819841664,71.52134446359487,47.39029627777207,71.35267745038848,45.812147683406806,62.88353418386249,84.9064621636656,63.0618983775111,7
69.65697906551677,58.69438532707381,51.22715808543204,40.67616038314674,93.25558847580935,54.415923520547814,64.55101454912594,95.48581983007932,7
55.01046651557634,82.6416104514854,78.8318331583473,82.5914337879654,68.75753255875878,72.05103567335826,85.31137815352182,40.349865695228736,0
62.42837618157674,61.91910579480338,66.6352678716607,68.24345159717005,83.7890887109964,77.76586899321634,81.16532562959891,82.33614872166393,6
82.60930039756829,68.53609164768379,68.88129654844728,43.454337503120705,81.80602533263865,94.20660831911181,89.18353846032282,69.55751935388302,6
78.20100352302069,44.74926800435762,60.808987374778646,66.21565209569803,70.09625712635469,87.1925686111877,49.84281012387194,97.20235333097344,6
66.41601851245458,45.7994764569259,77.55118318299868,50.9745343207808,100.0,51.117283174748096,71.12199243145358,75.3344364959029,3
64.49763382277968,70.1150978998226,65.48623430131975,81.29696928391229,100.0,67.88512284607933,86.4631105663866,37.72919022542774,3
64.12362776434267,50.12264267203357,67.20080167407093,69.46238529780751,90.8783871810523,76.84242493698282,55.96495742903566,94.17232764150287,4
56.163847232522464,100.0,57.2316491250531,56.14381952797351,56.4221709131233,57.24711363098811,77.82819582488531,66.45985935759282,8
94.23063534204162,39.077153318316256,83.82536947214155,82.1627208544429,91.49450293901845,64.73944127126524,78.56998965217566,39.389699226567544,6
65.1651929618299,57.99737052003844,66.68300812575367,76.87788498994372,43.77201337817331,80.10938894758355,80.51571290186526,63.918618745532704,6
88.25737781238244,70.25051300901326,79.1182049967964,66.46352894461963,90.95119627022702,73.74957103890138,75.0060661312923,70.54153908618373,1
92.81974077883677,64.52300593306323,52.09612653948973,51.31603840695459,31.6581732787351,70.02592634272803,79.26404951088139,54.262748158038065,7
84.9746634722194,53.43781815004122,96.00824707567912,57.3628930969511,65.2156519579433,60.19676176527423,76.49120540446434,47.02905903503624,5
63.52569530922927,55.63108240757098,89.16061057769834,57.13813135440942,88.13686352293486,48.31595016083736,87.77369085505174,74.44887354007248,9
76.05595135504915,55.140188837511424,41.3530349551161,81.19745804896583,75.77799967276297,65.31347388286646,59.23450691212711,51.34272271620901,8
69.63706590413626,65.69917457769905,57.970937874044274,44.78654071533659,47.82137496248347,68.63159986586363,75.10619457664556,54.61068783386358,6
56.44447208904808,99.27893634276136,77.16451586514827,69.29147775155376,72.55448024402642,47.97358607471736,88.28189239304271,90.36005128838377,2
74.86538922582405,71.16905944837315,50.20407015776494,66.2457341384187,75.78435869961196,70.71956366707833,58.244157067643506,65.04167470299687,8
52.31440313260296,87.74350734081285,68.0260887675501,85.53308526663125,73.07178170177308,75.88066212440562,59.63333659257345,51.741965307244705,5
87.81519082692346,77.60464518742212,76.39947678965196,73.4910483651298,63.89079916058032,59.62012370573521,77.86550632659932,56.56626352559029,6
63.03074054052411,86.7079359697333,67.22911132030775,78.02815427715502,82.82622174127056,76.05167301171343,90.73139500265646,75.79311288659393,5
73.01739483809259,28.00053546109622,78.08258055305645,62.11959994404972,87.17367380988946,74.13558835970603,67.98614327490014,76.32879534148748,3
74.24931807319213,65.43312968277655,59.600051430971774,51.53502718742108,67.68714897981236,65.43202376823587,71.43302905934398,79.98569532982287,7
66.11642539443883,89.6070313472607,36.33727686747817,65.11786036185262,92.79482250962157,63.760436745670354,75.45776393269776,82.06415497025363,4
78.80040702212912,61.42396265876,84.7317296824759,81.65743578889648,67.65608908350129,65.01705452794889,62.69840585985986,75.00284778359347,6
62.876445150662136,96.43709747304418,84.63721980403795,81.62335946727653,62.65278467089936,57.15699609675897,100.0,79.12032039621982,9
83.06945946185866,92.25835230651643,100.0,63.541186433264556,90.35365041134307,75.16964504737543,56.13057447806089,62.86578443686276,1
49.81030479629877,62.96303925808807,36.89220223098528,57.08884293027163,89.80634534465842,57.320919898808455,71.35067889106634,53.232699529732024,8
71.89569369319618,62.45254721430465,81.26248164020224,54.1498131263922,60.69836798952706,58.283787188388956,71.59176061667677,90.3694466232775,8
99.08393498587427,54.79591236468297,40.46976792874919,67.95060095910158,58.521236565410995,77.45898291311671,37.17444845597502,83.20381957058771,7
54.995030130916376,60.55608652204303,96.34739922512979,72.04826757578999,96.46577350213944,66.3689368060411,57.365230622808994,65.77846229951385,7
59.83382544212723,51.51116403746627,77.31800250544015,92.09787269463638,68.46007057862779,70.92545181997839,49.7171962971902,60.03450517491065,5
77.70861774488372,76.43216770649508,55.721067284856204,71.84996136428312,70.04928601624127,44.325777112849025,80.8041349675863,100.0,3
72.69372672909397,48.159302599803496,81.70333711902154,79.20648990710707,66.21628843978097,62.15044766205413,44.60196647424485,56.43276374920276,4
75.25945148910338,79.05599524285333,61.70432488424596,58.29298018143672,89.82416255866028,95.21155196750257,84.12818862365724,73.40844587709245,5
77.33780695221495,79.42118045350372,74.50624149326903,70.62551507393687,100.0,43.287876697796264,52.303471940031315,59.94638436662416,5
79.52082202842655,45.08193392224116,73.08941074313626,72.10117683305297,71.04979943944132,96.24442988137275,84.42279082279322,63.83215116431727,0
86.64549762934335,93.24727909492509,96.16252204220942,67.89204208233433,100.0,73.91820668175137,49.05316807449521,58.746529875662155,0
76.14727985392769,77.70413941622833,97.22388865129768,69.6727180469511,61.68238676172231,62.005194501154286,76.36053756943298,37.53714628828088,8
66.38113518072187,81.24547032167304,61.04101940089741,71.89327701430159,65.75796945356576,66.93368594655198,84.02709848717522,75.85244325801399,4
80.08860551804096,58.62002197685842,85.87158426994054,77.21555219641473,80.09631390280265,88.45770176911181,78.59666148018006,79.85180925864448,6
98.49822902342822,79.33568677709678,75.32260233355446,87.53677065120642,57.74513905324993,35.83757843883934,51.68321916610982,60.03063041905446,5
68.0104938042614,86.89590174583098,48.809768994896324,36.01678312540435,79.90318479173943,91.23143242356156,86.9465670095144,100.0,3
55.38206042994038,68.52087401492984,59.5565742944173,86.70606271208031,62.22257980045358,73.98465969700041,78.18679094931248,74.24950968621249,0
86.60621003930459,100.0,100.0,44.33787825523034,46.83811629997168,85.18364574872605,34.63221184776118,72.50911749760131,5
68.19428254069602,70.66096952369406,75.36781601656983,74.63144231555128,43.86245467314254,43.775157509904886,71.66040383724838,75.80425856421482,5
37.409956809789456,87.11178700678711,84.99669369276283,100.0,65.14314513427992,66.58800872979398,100.0,61.10539812499048,1
82.71132515725633,74.39513210887982,66.81933531449513,69.36189567361328,76.26417543746793,35.07472646838459,86.74722417063249,55.335893251389166,5
61.97007721069116,78.78282299285301,61.90087127920987,72.70028709121962,49.58215381962323,87.96374845557088,62.51483384881655,58.57981852303167,9
68.64200076543759,44.93001598547842,70.40896761451712,65.34610429119299,72.67887133743513,55.259368213854856,78.16049463922924,61.82367551787024,7
74.97970495853522,75.56580607323045,66.00843917130675,80.00893520897405,72.72132580091926,55.03893650102826,64.1074039743788,78.40969503309572,9
72.857495196686,58.97537348114101,47.60120603452602,75.43312828959613,67.48536901365806,40.98355848502644,85.2185954789445,64.3330798008052,9
80.6417772570856,57.304025413334685,54.950118138189524,59.85929132831394,56.10629527286495,76.6655416907756,57.78695377283735,79.28094140071438,9
63.46770444145235,96.16154776698967,80.61826771618347,68.28470417222769,73.60355386225471,71.07835638753411,88.12860520363472,51.07612661904461,1
77.69658697264124,66.79344627906477,64.28963966346383,53.223452443341806,67.8649624247338,58.78194566264706,83.80602610648008,60.33555623683499,7
66.10679983624124,54.95047253536755,70.3855732304186,68.21587868151528,84.72615011847246,73.94654849609243,79.6392911736491,59.31559486211811,5
81.08215721331254,64.61302557836687,73.52384575745816,63.70941719624894,50.60790219902493,58.30101620160298,100.0,12.744349207349021,6
79.2305122601958,50.493246566171294,74.6957507322808,72.04811427386075,71.70947399970045,43.61067849358951,85.08767051321173,63.13049094910718,9
55.968419469331074,91.50826702294405,87.19868591973056,59.35129154287091,50.92235375032772,64.54302983323353,85.3237628284578,54.43590926870133,0
86.28973174262548,59.56478883750228,53.51956277397202,66.783524648707,66.44389014551864,94.67077617495968,86.89602659728635,76.85675846146269,2
61.96054832328928,77.93949900915504,78.55379085315437,70.13159162782216,53.57380017447005,84.57499546756767,80.70626141449281,80.98924140377581,1
82.12086697421718,90.34160071315488,81.32541690279471,71.17626546934984,56.24081150283812,76.8305717269261,76.96294549387848,48.996092481871266,3
75.50930970102011,62.49770978177906,84.78777668502258,74.11425573558763,69.94230775842087,73.66037034417344,59.84097683158689,66.31833451692884,6
97.57275515192683,77.9803364840918,48.806236008776914,67.3874850207852,61.51560550529831,64.55003663672008,60.046989887042194,50.80420979807817,7
66.64801026442221,54.54870917643355,73.82228827520497,58.199595116024554,92.00042250301166,81.03965077601477,76.48075745205418,74.86730011505323,7
64.76024805822703,100.0,95.74113919597777,71.23109908974367,87.68747194648535,78.47985683523825,79.13805004055585,59.694510751024985,7
69.708705911684,84.04570201924933,68.51319221265065,67.31713261606356,82.07128416480724,68.75329620898603,70.26736789307688,61.989290490925875,4
65.45230325748588,67.11090341858791,77.25242052946437,85.36968463160815,81.77433191342432,72.98620667465138,62.776309729937196,66.74809371981385,8
81.99912852913076,58.40749403666554,81.70593391877777,87.2611225136554,71.95395856696483,45.912093447166946,67.95838365172234,74.28874313265827,5
45.75534087345118,68.29005170740561,54.6179523340261,49.418793468444676,89.57194040404677,62.795541290468414,69.20748348678947,70.82653114591112,7
54.194763712804686,64.90024416472721,97.50737093499961,79.25731822626626,65.58935823740022,52.10340126297603,74.12589606023413,75.89803198003506,3
53.9829561763121,99.2941683099926,77.49251195453355,82.26616241634862,100.0,51.817313622042555,66.66772494802404,80.78154093267281,0
84.25461387960364,51.61697916677647,77.7925422129014,49.81253056203791,55.86712770285692,77.05410170301943,87.48562963904527,68.00332558952769,4
95.65920058872888,72.02202134935305,45.069589329841975,78.69209228369071,53.067616107134484,51.03085977116101,68.33958476466276,54.466093562670146,2
68.43326172193792,69.72492900049436,81.91817197319969,83.43932376649451,49.07538748083854,81.52133575405246,60.35023072873965,45.98054094695677,8
67.46767415214984,68.23884549482696,77.59615512068706,55.75530043182115,51.68700041140198,85.48000673225152,68.7880436660199,58.55748326383798,4
71.05078244669772,68.37075017592487,94.36286991583096,66.45487565318442,45.55966251705579,69.07443493200628,53.479183064532116,73.37268342767904,7
87.42817453912285,68.25893784819274,65.3310217854347,72.79479903730332,73.21144788068835,60.91725795897249,100.0,49.25374236094025,3
56.089702987141386,83.09599099498149,55.185125056023374,78.55687090148918,82.80732828803332,85.46534708468683,79.83273064215332,86.10676279705362,3
73.57553474102178,79.13476669738652,59.766415078385,55.17340884328595,70.51206116666673,78.28553927760403,69.81062982376912,54.23669696627575,1
84.62796444673644,76.2836741705918,62.42532647489052,87.35510046723418,49.22063636832804,87.9276944786623,91.24686458801189,68.30639342113093,7
77.51641254909768,24.490159567820967,53.217302228029396,39.559778049015954,62.95480775921855,53.777366302073624,66.92432577225848,92.14487851254532,8
72.84372424898115,74.49692311244746,89.3524003564899,89.85618323388249,82.62228925426166,66.09477073878378,69.49806739953468,67.26631903863274,7
85.01569138850712,45.165409597448765,89.915467943975,78.25401201684878,64.87106832454513,66.72152671469573,59.43773416221337,53.61870238057219,7
29.451515605011444,79.69480244703738,67.06312448289917,60.67342733285794,58.02427954923178,73.14136990135309,55.89177836858856,32.347746069293,4
80.16812979296361,92.11746051355772,64.1086011687371,82.9660876406062,47.29323504598753,79.37330154312131,73.16237916680922,76.09227695238641,8
60.188864753088644,56.106413311171735,42.76777130021032,54.283014345968056,63.65884389379098,72.06746995137695,85.96027037928876,74.65286102116248,8
42.54050654715314,66.0732891648594,80.43941882955407,71.72404081590813,59.46156068568512,90.03104026158356,56.82598770849103,78.64129891755027,4
77.66803899287471,61.00966442420505,94.80160163238764,73.57757310712893,68.70440267733379,64.37882328557127,66.41090911035242,71.69635982362125,8
90.60487817744436,88.53147663635201,60.442079241106654,73.54202220938521,77.1456910401976,54.26484499110266,66.94659686084623,61.952766843775215,0
67.93827228058463,71.4254182790811,68.24823211335402,57.404236643269805,65.7629303148099,60.01497232074872,81.57322667944783,58.20448476599193,2
84.29311820804408,95.924940708495,76.51437191973596,62.55884241463634,72.77210794578501,58.1488422343104,63.52847352869831,70.62586170907079,4
94.18417386982968,76.20631304421082,95.86627540914859,71.90117299226223,77.08007724261904,63.1611242863739,81.29686575191775,84.8494773747823,7
89.72371680376071,73.63675270953729,72.99664332752641,59.09884385550132,51.552865728006125,65.96216065836647,80.73128787692497,25.608534354422883,2
94.59946794057089,71.02310173904254,72.93144874039777,74.07179191414912,98.29061945672414,66.59835073260186,60.07054412199052,84.08037888794131,2
81.13191236607838,82.26988148886005,72.68977751739705,60.78811047660132,58.87858588724137,73.47891245716292,65.6044081152172,65.64252637356925,6
71.13150458352389,43.93470702631985,48.624512396444906,85.00000039115865,77.74834374558772,63.083568478830294,71.2072084942437,67.4912277429263,9
45.97051282154247,71.28015933280764,48.298140192552026,93.44027425856403,52.96023599679659,85.73201517861308,63.44500060033808,80.42859256186901,3
66.30906267805078,68.94930334408053,57.88007246327691,65.53803738014112,71.65213920512484,40.927073379271185,56.57723814404604,67.43841944108027,5
57.35130107025713,80.8812824073665,85.1933586105606,83.80388141455158,72.20097931859165,36.59714576677667,92.23615278233636,73.3868724114509,4
100.0,67.18447591188945,64.9696439418101,66.815431876351,94.88648973056672,85.01963906847439,43.26031145480672,45.49167654717801,2
67.36171281351496,54.41898348755995,62.055939267965606,55.95353204887984,66.51071492562211,83.8409886467352,73.49216379138241,65.83868426628514,1
71.84807210176729,70.11026012379548,61.79238093784348,63.61423389167256,89.49204323791541,88.58535325656324,90.46799738979288,77.59608459866007,9
78.27228064060702,53.75739206697485,67.93514682290984,71.2835461113432,74.35687404095917,79.5509047137952,57.91441761924802,64.12530752604958,4
70.65403669558681,41.12106681118772,95.53161901152461,43.19563503359392,97.78160527319118,70.03792437754309,70.39526427795572,65.02545213478983,7
95.4257656064613,80.90683722228239,67.73203921454318,79.38485142168244,43.2985104957953,66.12357081863475,83.54178606039446,72.46068959928681,7
60.66025957398322,78.68592359042006,58.205538919377126,71.29031273404546,77.23253773515957,45.96797495311481,24.36298669543039,76.46649720180433,1
72.91911182855864,77.00636415990363,70.37868443622449,85.00815936203732,29.906577807329036,72.21505914525923,69.24412361889202,92.82489230747218,0
58.86294121452928,89.54392632918717,96.32625408642305,79.12206330657038,69.12895795113917,48.44800926402896,46.41566810972585,76.59336960900593,4
50.19966233168941,60.02452164544112,62.45762921596576,71.79922475745833,85.31488705572204,100.0,84.45011536076547,90.27273747727823,3
60.82346363642072,48.53328785843117,52.28492487353582,64.66247596975806,91.6842531805083,54.51927215130858,58.113539504686436,68.54486855612186,2
69.44444804427383,68.94955334787933,62.48513095404375,92.84292582554481,81.0793683040488,68.8685038390699,96.76675599127918,34.471723279519445,3
63.5604666322411,64.78749550441134,71.9314560452265,100.0,65.64156685672357,92.59616318725048,55.676008615578354,63.578426997387425,0
59.61368530189216,57.36556424844897,80.3236142623801,64.91275892410283,78.17693256387153,64.50957381365306,76.7447594650021,57.84876241786796,2
48.90523804492249,68.80226269768306,85.10325368023369,85.63440210553827,100.0,64.6107860666942,56.854216682708646,69.05425350479035,3
68.75341641056959,60.82592280693123,54.314240890565074,59.398755115520466,71.13068035889101,31.198238056542323,66.44053681247303,65.18236228440288,9
47.42919438953496,42.45992074964753,55.737319983113956,61.1847106946641,84.41554653436141,50.35331778854161,69.93606027151597,73.95102932798511,4
81.40083945534404,63.382349638093594,65.15106610918765,64.20632572752251,63.559715657274474,78.42305455732179,70.38694517431553,59.94493178609444,0
71.23659629401755,52.954372499442144,80.26739537045344,80.27024031409525,86.05641705558845,95.0925271351899,94.82276738969527,73.23533414630299,9
48.13672750802604,73.47472107416384,51.09988153521617,53.87630058491413,83.59083937517785,56.63273193550454,91.4100789900444,75.54570685765786,2
